fire_id,fire_size,ignition_date,containment_date,duration_days,latitude,longitude,ignition_year,ignition_month,hot_days_6mo,avg_fm100_6mo,avg_fm1000_6mo,days_fm100_below_10,avg_max_temp_6mo,avg_min_temp_6mo,hottest_day_6mo,coldest_day_6mo,avg_daily_temp_range,mean_elevation,elevation_variability,mean_slope,open_water,barren,forest_decid,forest_ever,forest_mixed,shrub,grassland,pasture,crops,wetland,wetland_herb,forest_fraction,shrub_fraction,grass_fraction,agriculture_fraction,nonburnable_fraction,dominant_veg,avg_vpd_6mo,avg_wind_6mo,extreme_fire_days,avg_precip_6mo,rainy_days_6mo,avg_humidity_6mo
TENNESSEE_2011_04578,484.82818603515625,2010-09-11 00:00:00,2011-09-11 00:00:00,365,35.937796751646886,-118.8535924113424,2010,9,50.0,11.497160537777773,13.399135851111108,79.0,27.86166705555559,13.336233222222242,39.2722,0.7500200000000063,14.525433833333333,417.0164512220279,40.98489655964829,6.557448230550829,0.0,0.0,0.0,0.0036609405801182,0.0,0.9963390594198818,0.0,0.0,0.0,0.0,0.0,0.0036609405801182,0.9963390594198818,0.0,0.0,0.0,shrub_fraction,1.6206481511111108,2.7893209766666662,0.0,0.8777777910000001,23.0,77.10185178333336
TEN_MILE_2002_07343,92.627685546875,2001-11-28 00:00:00,2002-11-30 00:00:00,367,39.58904534370701,-123.74317773975967,2001,11,,16.536111100000003,16.81569450555556,1.0,19.58902700000001,7.944029222222241,29.400000000000034,2.4250000000000114,11.644997777777784,279.18884455518025,92.95048545999258,14.213777596460208,0.0,0.0,0.0,0.9744897959183674,0.0,0.0,0.0051020408163265,0.0,0.0,0.0,0.0,0.9744897959183674,0.0,0.0051020408163265,0.0,0.0,forest_fraction,0.5726250035000003,5.512499977222225,0.0,0.7754166388888889,9.0,93.5270832722222
TEPUSUET_2001_07623,24.106321334838867,2000-07-12 00:00:00,2001-07-13 00:00:00,366,34.88505755527403,-120.2311049950949,2000,7,,15.942407327777778,18.022222283333335,2.0,20.76500255555559,7.337221888888915,32.41668000000004,-2.700019999999995,13.427780666666674,420.75667427768224,73.25576640947325,14.761512110881222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.7798333299444444,4.59703701888889,0.0,2.0761110686666666,37.0,91.45157389999999
TERMO_2012_04358,38.64613342285156,2011-08-12 00:00:00,2012-08-12 00:00:00,366,40.84997209612063,-120.43454950930494,2011,8,,10.869197555,12.863456843333319,88.0,18.62253105555558,0.5820957222222448,34.594449999999995,-12.005599999999959,18.04043533333334,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.1079876438333334,4.374074074444446,0.0,0.5482716114444445,34.0,72.17388858888889
TERMO_2018_02538,13.886616706848145,2017-07-07 00:00:00,2018-07-07 00:00:00,365,40.82645008506192,-120.58965995844284,2017,7,,14.529814835,17.448796333333327,42.0,13.077962611111136,-1.1691648333333104,29.40002000000004,-17.250019999999978,14.247127444444443,,,,0.0,0.0,0.0,0.0,0.0,0.9423076923076924,0.0,0.0,0.0,0.0576923076923076,0.0,0.0,0.9423076923076924,0.0,0.0,0.0576923076923076,shrub_fraction,0.6594444439722223,3.881851855000003,0.0,1.7998148163055558,66.0,80.60138883333332
TERREBONNE_2009_05222,19.085573196411133,2008-06-03 00:00:00,2009-06-04 00:00:00,366,34.142037110691184,-117.78368612508768,2008,6,,11.377962867777779,12.709814888888884,79.0,20.5168506666667,7.75972066666669,33.366660000000024,-1.9833399999999983,12.757129999999997,514.7506994822669,51.782444442752485,16.19391997434682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.0799537021111107,3.4099073964999995,0.0,1.7061111069777781,31.0,68.61509228888887
TESLA_2005_06335,6440.35595703125,2004-07-19 00:00:00,2005-07-20 00:00:00,366,37.6602479794224,-121.56521237584847,2004,7,7.0,14.556527817777775,17.570888861111104,26.0,21.262971722222243,9.898305055555577,39.20504,1.5600200000000086,11.364666666666666,349.7889130491258,132.56917924172973,7.216483830155677,0.0,2.54220052877771e-05,0.0,0.2469493593654667,0.0,0.748983119788489,0.0,0.0,0.0,0.0,0.0,0.2469493593654667,0.748983119788489,0.0,0.0,2.54220052877771e-05,shrub_fraction,0.9081305604555557,3.2635555331666675,0.0,1.2486388843388887,60.0,84.11613875555557
TESLA_2015_03514,2989.92529296875,2014-08-19 00:00:00,2015-09-01 00:00:00,378,37.634647347996875,-121.58949901906972,2014,8,11.0,10.566342626111112,11.812360933333336,74.0,24.965464666666684,12.506574944444473,38.741660000000024,4.516660000000002,12.45888972222222,437.9699276052875,126.63968718999594,9.619870817540397,0.0,0.0,0.0,0.3712446979669446,0.0,0.6219686997221003,0.0,0.0,0.0,0.0,0.0,0.3712446979669446,0.6219686997221003,0.0,0.0,0.0,shrub_fraction,1.3650185194444444,3.3506481383333324,0.0,0.2385648074722222,15.0,72.82398187777775
TESLA_2018_02446,70.02040100097656,2017-06-29 00:00:00,2018-06-30 00:00:00,366,37.64803911629658,-121.61338640573015,2017,6,3.0,13.116851831111118,14.806419786111118,32.0,19.257406666666675,8.804568611111138,36.705600000000004,-0.21667999999999665,10.452838055555551,480.3331136703491,25.83685503725227,7.767829374477805,0.0,0.0,0.0,0.0,0.0,0.9516666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.9516666666666668,0.0,0.0,0.0,shrub_fraction,0.8532962921444448,3.1943209790555525,0.0,1.3797530755388885,38.0,77.23987615
TESLA_2022_00830,551.7821044921875,2021-06-23 00:00:00,2022-06-23 00:00:00,365,37.64471338154132,-121.60893875630832,2021,6,2.0,11.353580159444451,13.227592591666662,74.0,20.073764444444468,9.431790000000026,36.86110000000002,1.083340000000021,10.641974444444447,423.1218771409809,95.77272001071276,9.800089173833587,0.0,0.0,0.0,0.0129676870748299,0.0,0.9540816326530612,0.0,0.0,0.0,0.0,0.0,0.0129676870748299,0.9540816326530612,0.0,0.0,0.0,shrub_fraction,1.013067901222222,3.3808024638888887,0.0,0.47092591758888885,23.0,70.14296315000003
TEXAS_2020_01620,209.95065307617188,2019-08-07 00:00:00,2020-08-11 00:00:00,370,34.500012848805326,-118.4483211408948,2019,8,9.0,10.956944439444442,12.315740747777784,94.0,24.27407300000003,11.060924722222246,38.51666,1.0500000000000114,13.213148277777773,593.5083586446151,50.89874515515357,10.218501428534587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.3793148268277777,3.355462952222223,0.0,1.4096296344444446,26.0,72.37009265555554
TEXAS_2022_01017,12.912492752075195,2021-09-09 00:00:00,2022-09-10 00:00:00,366,40.26741804752199,-123.09852903521896,2021,9,4.0,13.079382691666668,15.300246991666665,54.0,21.48500127777779,6.37962883333335,37.03887000000003,-4.716679999999997,15.105372444444452,1159.5510027850116,22.13946835269199,6.367429206584011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.0622962997388883,3.1664197588888916,0.0,1.6241357872277775,48.0,79.74679024444447
TEXCO_2012_04405,17.54578971862793,2011-04-04 00:00:00,2012-04-03 00:00:00,365,35.48135971358908,-118.97589884837645,2011,4,,14.57882715555555,14.609259275,14.0,18.759997222222243,6.283703388888907,32.35000000000002,-3.60557,12.47629383333334,324.4326108446308,8.407947477186909,4.13387079235878,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.7245740761111111,2.830679003333333,0.0,0.5095679144444445,24.0,83.76993787777772
TGU_BEND_2004_06815,26.29047584533691,2003-06-26 00:00:00,2004-06-25 00:00:00,365,40.280181477013315,-122.17000429308466,2003,6,5.0,14.304074082222229,18.380740636111117,54.0,21.624628111111146,8.242313777777797,36.01666,-2.116669999999999,13.382314333333342,143.95767502557663,15.55601833900766,4.581270650637637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,forest_fraction,1.0589351867277776,4.7454629394444465,0.0,2.5287037022777774,60.0,80.01268492777777
THARPS_2018_02631,1.3641494512557983,2017-10-12 00:00:00,2018-11-28 00:00:00,412,36.56314255463544,-118.74051271915437,2017,10,,7.548518521111109,8.697870374999995,141.0,22.734259388888923,8.860001833333357,31.26666,-8.183329999999955,13.87425755555555,2108.263789876302,11.001753423976838,7.10126472382426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.4585648140722216,2.5212962702222224,0.0,0.646851841888889,22.0,49.782036566666655
THEODORE_2011_04683,56.77665710449219,2010-07-04 00:00:00,2011-07-04 00:00:00,365,33.58806867440771,-116.07615900726572,2010,7,41.0,8.749305603333331,9.76000004055556,126.0,29.36291688888893,11.156388777777796,46.125020000000006,-3.0499999999999545,18.206528111111115,-48.34699058532715,1.8179779941599403,0.3425512229049349,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,2.117124996666666,3.829027781666668,13.0,0.12777777777777777,4.0,63.87208337777778
THERMAL_2020_01845,11.42549991607666,2019-08-31 00:00:00,2020-08-30 00:00:00,365,36.75421279290585,-119.40547035717027,2019,8,76.0,8.963888918333335,10.280694415,124.0,30.75819400000005,14.450277333333354,44.25,2.6750000000000114,16.307916666666664,190.5126908874512,10.203642190639718,3.245826359557375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,2.223194454388889,2.143194439777779,5.0,0.6859722217222222,31.0,64.61361122222222
THIMBLEBERRY_2003_07149,29.574230194091797,2002-09-05 00:00:00,2003-09-06 00:00:00,366,41.32102963533809,-122.12088824656507,2002,9,4.0,13.269722134444436,17.026018433333334,72.0,20.34426038888892,6.509908555555581,37.28332,-4.916699999999992,13.834351833333333,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.0205092616111104,3.591851845555555,0.0,3.216296236388889,75.0,76.8541670833333
THIRTY_TWO_2017_02946,28.195615768432617,2016-09-25 00:00:00,2017-09-25 00:00:00,365,39.823381619524845,-121.71284829071318,2016,9,55.0,9.792222247777776,12.289444442777764,114.0,29.80990933333335,16.11175988888892,42.38336000000004,3.0500000000000114,13.69814944444445,494.48492677476673,49.677698467220715,9.970088802532471,0.0,0.0,0.0,0.0,0.0,0.7760416666666666,0.2239583333333333,0.0,0.0,0.0,0.0,0.0,0.7760416666666666,0.2239583333333333,0.0,0.0,shrub_fraction,2.0055925683333347,3.2511110766666635,8.0,1.1862962649444446,28.0,64.78287040555558
THOMAS_2013_04088,27.819541931152344,2012-11-09 00:00:00,2013-11-09 00:00:00,365,33.55094156862476,-116.86126698030652,2012,11,41.0,8.565925902777774,8.999722186111116,134.0,30.99259205555557,12.720371388888914,42.416650000000004,1.6833400000000438,18.272220666666662,959.2210219713696,17.68181037220296,3.3242117497399595,0.0,0.0,0.0,0.0,0.0,0.08,0.92,0.0,0.0,0.0,0.0,0.0,0.08,0.92,0.0,0.0,grass_fraction,2.1145555536111105,2.5076851722222218,2.0,0.3029629478888889,18.0,65.45342615555555
THOMAS_2017_02642,281790.875,2016-12-04 00:00:00,2018-01-12 00:00:00,404,34.45025840942334,-119.2868688162831,2016,12,,,,0.0,,,,,,687.886069247509,610.4815412464202,8.455554342875196,0.0003388881152908,0.266124800320426,0.0,0.0,0.0,0.7202455139568394,0.0007506856773616,5.85153070723728e-05,0.0032896867553575,0.0012169306374569,0.0007879226909531,0.0,0.7202455139568394,0.0007506856773616,0.0033482020624298727,0.2684685417641269,shrub_fraction,,,0.0,,0.0,
THOMES_2008_05382,980.282958984375,2007-06-23 00:00:00,2008-06-30 00:00:00,373,40.03473713201251,-122.91840068054768,2007,6,,13.028580217777774,17.17191348611112,52.0,10.609630500000026,0.10228166666668984,28.483330000000024,-8.194429999999954,10.507348833333335,1805.1337958480483,157.7195879876243,12.797486420694728,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.5859691346499996,3.748148160555557,0.0,5.109691322777778,61.0,66.68876541666667
THOMPSON_2014_03885,16.5526180267334,2013-08-11 00:00:00,2014-08-14 00:00:00,368,41.88647018567014,-123.37054542863532,2013,8,9.0,12.261249970555557,16.158194428333324,87.0,22.512639111111135,6.953333777777799,37.25,-3.0499999999999545,15.55930533333334,,,,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,shrub_fraction,1.2146249946888887,3.9675000027777765,0.0,3.975138897055554,58.0,71.85402793333334
THOMPSON_2019_02099,89.01712036132812,2018-07-24 00:00:00,2019-07-24 00:00:00,365,34.990286874347746,-120.42197300779964,2018,7,,16.974259138888893,19.322160438888897,0.0,19.93333338888892,9.230864055555571,29.60558000000003,0.5278000000000134,10.702469333333335,96.6158205310196,13.736726260116908,3.6810091049144966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.5679506207222224,4.802469147222224,0.0,1.7813580227777774,50.0,95.06598757777778
THOMPSON_2024_00031,3782.466552734375,2023-07-03 00:00:00,2024-07-09 00:00:00,372,39.54554001152038,-121.51496866656169,2023,7,11.0,14.453472284999988,18.91747239999999,42.0,20.868749277777802,10.257389500000025,37.66500000000002,0.09002000000003818,10.611359777777778,203.95580374226847,95.27267176475696,5.173698317581726,0.0,0.0333467417538214,0.0,0.0,0.0,0.4460378117457763,0.003841512469831,0.0,0.464923572003218,0.0019308125502815,0.0011263073209975,0.0,0.4460378117457763,0.003841512469831,0.464923572003218,0.0364038616251004,shrub_fraction,0.991444440772222,3.330500000555554,0.0,3.7638889088999976,63.0,75.79644447777775
THOMPSON_CYN_2008_05488,101.78469848632812,2007-06-19 00:00:00,2008-06-18 00:00:00,365,36.17502431822739,-121.1414648032547,2007,6,4.0,14.250092580000008,16.07972236666666,29.0,21.010740611111135,3.9948140555555787,37.58330000000001,-4.333349999999996,17.015926555555556,147.47050369620322,17.923853944769434,4.020721901052493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.9858333396666664,3.6918518627777783,0.0,1.3244444691666666,37.0,85.56888871666666
THORNTREE_2018_02503,25.00915145874023,2017-09-25 00:00:00,2018-09-25 00:00:00,365,39.15904676407222,-121.59627163047656,2017,9,55.0,9.822592576666667,11.301481525555557,111.0,31.04265277777781,13.530556388888908,41.816670000000045,3.372220000000027,17.512096388888885,17.824595806712196,1.986466651652529,0.7139468193334079,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,forest_fraction,1.9951604953055548,2.5832098852222223,0.0,0.40839507108333317,10.0,74.0846295833334
THOUSAND_2018_02550,12.745567321777344,2017-07-18 00:00:00,2018-07-18 00:00:00,365,38.997897277483176,-121.31459005931669,2017,7,21.0,14.288333359444442,17.334259351111108,41.0,23.683056388888918,8.82055405555558,39.233330000000024,-3.6333399999999756,14.862502333333337,56.182874061844565,1.031397952307329,0.503035215370351,0.0,0.0,0.0,0.0,0.0,0.4814814814814814,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.4814814814814814,0.5185185185185185,0.0,0.0,grass_fraction,1.1342129704444441,2.986759257055555,0.0,2.0159259133888883,34.0,85.25888826666666
THOUSAND_OAKS_2013_04188,1.882901072502136,2012-06-01 00:00:00,2013-06-01 00:00:00,365,39.00587304171549,-121.31285822587124,2012,6,,16.151574037777777,18.892592622222207,25.0,19.119075388888923,6.373610833333355,34.15002000000004,-7.333319999999958,12.745464555555557,59.074814817640515,1.61386979465943,0.9745126755300548,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.7493333321944444,3.1475925873333344,0.0,1.249259282555556,40.0,86.95203728888887
THREE_2008_05328,4922.912109375,2007-06-21 00:00:00,2008-07-23 00:00:00,398,41.60000590316174,-123.57316796083472,2007,6,,15.786805538888872,21.641631911111112,36.0,14.293264000000015,1.2152436111111362,33.44375000000002,-6.89373999999998,13.078020388888877,,,,0.000311575011684,0.0,0.0,0.0031352235550708,0.0,0.3182154541205795,0.0449057485589655,0.4035091135690917,0.0699680635613023,0.0076141143480292,0.103072908552734,0.0031352235550708,0.3182154541205795,0.0449057485589655,0.473477177130394,0.1109985979124472,shrub_fraction,0.6638020838055555,3.8185416511111123,0.0,8.026180531222222,98.0,78.48121526111109
THUNDER_2022_00819,2465.184814453125,2021-06-22 00:00:00,2022-07-03 00:00:00,376,34.924235251298036,-118.89665643078716,2021,6,,9.033506932777776,10.027673683333337,133.0,17.942257999999995,7.484165111111129,34.16250000000002,-3.8374999999999773,10.458092888888888,758.655013528117,308.7782377521153,8.950240941216942,0.0,0.0014367816091954,0.0,0.0,0.0,0.9985632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.9985632183908046,0.0,0.0,0.0014367816091954,shrub_fraction,1.0849340232222227,3.8504166716666677,0.0,0.4500347256111111,21.0,58.40638883888888
THURMAN_2005_06367,938.6615600585938,2004-10-05 00:00:00,2005-10-06 00:00:00,366,34.11665242306111,-117.00783400063644,2004,10,6.0,8.922222263333339,10.289259202222224,127.0,26.46407233333337,10.730185611111134,37.57223000000005,-0.14999999999997726,15.73388672222223,1380.759136621346,198.601953418606,14.82812548926167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.6029938229444451,3.1970987755555553,0.0,0.5254321041111112,29.0,64.59345629444447
TICK_2019_02003,4581.7392578125,2018-10-24 00:00:00,2019-10-31 00:00:00,372,34.45403514994788,-118.388548590486,2018,10,26.0,9.960333244444442,10.732638873888886,114.0,28.076890333333353,14.130862777777798,37.535000000000025,5.305020000000013,13.946027555555547,603.3785951875134,79.9538739657333,6.8575249224830035,0.0,0.0020720739965394,0.0,0.0401170615000106,0.0,0.9571059321128746,0.0004913165146433,0.0,0.0,8.54463503727597e-05,0.0,0.0401170615000106,0.9571059321128746,0.0004913165146433,0.0,0.0021575203469121596,shrub_fraction,1.7185944512444442,2.9548055650000014,0.0,0.2060555568888889,19.0,69.97138894444447
TIERNEY_2015_03560,247.8911590576172,2014-07-30 00:00:00,2015-08-12 00:00:00,378,40.45342609444706,-123.56081606709654,2014,7,5.0,13.279629740555551,15.99228393611112,46.0,21.52357822222225,5.988581111111133,37.69442000000004,-2.8055499999999824,15.534997111111105,1115.16517242141,125.65813150791573,10.377830202178444,0.0,0.0,0.0,0.1563636363636363,0.0,0.8436363636363636,0.0,0.0,0.0,0.0,0.0,0.1563636363636363,0.8436363636363636,0.0,0.0,0.0,shrub_fraction,1.0135370300833333,4.057716076666665,0.0,3.2479630313888896,41.0,79.70821009444447
TIERRA_2004_06831,18.389789581298828,2003-09-01 00:00:00,2004-08-31 00:00:00,365,40.67812201932831,-122.3462912883829,2003,9,54.0,9.251111090000002,12.071111146666674,123.0,30.20314727777782,14.410554888888921,41.316670000000045,2.833340000000021,15.792592388888885,231.6860112508138,5.345781647693747,1.880678142740399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,2.008916664055555,2.954814812222223,2.0,0.7526851925,30.0,63.51962955000001
TIERRA_2022_01081,2.1016132831573486,2021-08-17 00:00:00,2022-08-17 00:00:00,365,34.55659798652292,-118.14084800739948,2021,8,17.0,7.017222196666669,7.467685190555555,163.0,25.47583144444447,13.418240611111141,37.60000000000002,-3.5166699999999764,12.057590833333334,882.9123026529948,2.379590406196129,1.249508608377386,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.8809722344999995,4.279722203333333,1.0,0.1508333381666667,9.0,51.37962938888887
TIFFANY_2021_01446,2.451589822769165,2020-01-14 00:00:00,2021-01-13 00:00:00,365,35.18267067281746,-120.56925846525584,2020,1,6.0,14.228703622222222,14.33120364722222,10.0,23.883054166666685,9.411575666666689,42.38333,0.8666600000000244,14.471478499999996,101.40047225952148,18.34258200233575,9.117341893211302,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,shrub_fraction,1.0783981437777783,3.6347221938888867,1.0,0.3216666559444445,13.0,87.5704623777778
TIGER_2013_04116,16.324010848999023,2012-08-18 00:00:00,2013-08-20 00:00:00,367,38.505931651783655,-120.33750655516504,2012,8,10.0,10.036111061666668,12.206249936111115,108.0,23.51986011111112,8.252360444444466,37.625,-6.274999999999977,15.267499666666668,1405.7115926106771,42.3800418583002,11.78215082407694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,forest_fraction,1.3832361037222218,2.8634722194444437,0.0,1.4393055466666669,36.0,64.38986123333333
TILTILL_2018_02534,14.103647232055664,2017-07-13 00:00:00,2018-08-21 00:00:00,404,37.96297914111807,-119.7355775640942,2017,7,,10.954583288888887,13.590555508888896,92.0,15.477499222222246,1.8933323333333556,29.075000000000045,-13.700019999999995,13.584166888888886,1636.9361236572263,57.5055319216435,12.520782700875172,0.0,0.0,0.0,0.9848484848484848,0.0,0.0151515151515151,0.0,0.0,0.0,0.0,0.0,0.9848484848484848,0.0151515151515151,0.0,0.0,0.0,forest_fraction,0.8576111121166662,3.1084722261111115,0.0,3.1913889105,44.0,65.95805564444444
TILTILL_2021_01128,2348.5302734375,2020-07-31 00:00:00,2021-08-15 00:00:00,380,37.9953657547287,-119.70070598477233,2020,7,,8.974826395000001,11.451458327222223,131.0,15.710416777777795,2.4083679444444677,30.11877000000004,-12.406229999999994,13.30204883333333,2198.914674927643,193.8422010266118,9.909568235292744,0.0,0.0,3.1405062496074364e-05,0.5193455184975818,0.0,0.1870171471641228,0.2936059292757992,0.0,0.0,0.0,0.0,0.5193769235600779,0.1870171471641228,0.2936059292757992,0.0,0.0,forest_fraction,0.9655659716944444,2.921770835555555,0.0,1.2170486079999998,52.0,54.36274307777777
TIMBER_2003_07003,313.62762451171875,2002-09-05 00:00:00,2003-09-09 00:00:00,369,41.55648192558136,-121.30827613816318,2002,9,9.0,12.412037053888879,14.746975236111117,79.0,22.35283727777781,4.824071222222244,38.37222000000003,-5.8055799999999635,17.528766055555554,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.2412715931333336,3.1182098722222236,0.0,0.9183950657,72.0,81.5373455888889
TIMM_2017_02803,125.79180908203124,2016-10-02 00:00:00,2017-10-03 00:00:00,366,38.45109487361138,-121.99523941691544,2016,10,60.0,10.641666681111113,11.893055711111113,77.0,31.248423388888902,13.91565088888892,42.433340000000044,4.116700000000037,17.3327725,74.66700260064378,6.863608150812223,2.252654486209562,0.0,0.0006720430107526,0.0,0.0,0.0,0.9993279569892471,0.0,0.0,0.0,0.0,0.0,0.0,0.9993279569892471,0.0,0.0,0.0006720430107526,shrub_fraction,1.961509257722221,4.132500007222222,4.0,0.4612036982777777,14.0,78.82194486666668
TIMS_2014_03897,13.167993545532228,2013-08-11 00:00:00,2014-08-12 00:00:00,366,41.89647741824331,-123.31148484769474,2013,8,5.0,12.29907411388888,16.08228406388889,87.0,21.45969144444447,6.652223277777802,36.19445000000002,-3.4055799999999863,14.807468166666672,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.136364193336667,4.048148154999998,0.0,3.686913563983334,61.0,71.61049412777781
TINTA_2012_04342,47.17359924316406,2011-06-04 00:00:00,2012-06-08 00:00:00,370,34.705935328596944,-119.38978971933312,2011,6,2.0,9.986851842777774,11.11212957555556,99.0,20.04083305555558,1.343982166666688,37.600030000000004,-7.216649999999959,18.696850888888886,1065.7418272569444,24.3957125616623,5.379658501835723,0.0,0.9333333333333332,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.9333333333333332,shrub_fraction,1.1519166699444443,4.787129661666668,0.0,0.7962962996944444,19.0,66.52018527222226
TIOGA_2008_05614,22.193376541137695,2007-08-17 00:00:00,2008-08-20 00:00:00,369,37.98836389629728,-119.14588486178852,2007,8,,8.450308633888891,10.236296268333327,144.0,17.38111088888892,2.429939888888912,29.994439999999997,-12.783329999999978,14.951170999999997,2107.312320728658,74.70786455390369,11.226584704704916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.0934753094444445,4.425679034999999,0.0,0.596543213,24.0,57.333580600000005
TIONESTA_2007_05945,19.630626678466797,2006-03-07 00:00:00,2007-03-13 00:00:00,371,41.62741239773834,-121.31088099177556,2006,3,,16.934444356111108,17.280648061111112,12.0,10.74046350000003,-3.6827784999999773,32.65002000000004,-17.049999999999955,14.423242000000002,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.5048888938055557,3.222685214999999,0.0,0.9333333149444443,66.0,88.95611138888887
TITUS_2006_06039,6075.6005859375,2005-07-23 00:00:00,2006-09-30 00:00:00,434,41.60917829855718,-123.355119012711,2005,7,4.0,14.632777882777782,21.993370494444445,54.0,16.511888722222242,4.417519777777796,35.976620000000025,-8.669999999999959,12.094368944444442,,,,0.0,0.0,0.0008203281312525,0.7303721488595438,0.0,0.2303321328531412,0.0007002801120448,0.0,0.0,0.0231692677070828,0.000360144057623,0.7311924769907964,0.2303321328531412,0.0007002801120448,0.0,0.0235294117647058,forest_fraction,0.8261555546944443,3.788481472222226,0.0,5.250333288738887,93.0,72.43688913888889
TITUS_2007_05723,2177.28466796875,2006-07-10 00:00:00,2007-12-06 00:00:00,514,41.68649071046645,-123.38846887676804,2006,7,3.0,13.063425910000001,17.46759249444445,68.0,18.905834888888926,4.040927555555577,36.750020000000006,-8.616639999999961,14.864907333333326,,,,0.0,0.0,0.0001328727079457,0.7842147222960404,0.0,0.197315971299495,0.0005314908317831,0.0,0.0,0.0032775267959961,0.0,0.7843475950039861,0.197315971299495,0.0005314908317831,0.0,0.0032775267959961,forest_fraction,0.9408240705555556,3.369583343888889,0.0,3.2386111315555564,61.0,72.83782487222221
TITUS_2010_04978,17.831148147583008,2009-07-27 00:00:00,2010-07-28 00:00:00,366,41.742068864605706,-123.36745467884364,2009,7,11.0,14.500092621111124,20.165833272222216,46.0,19.301574555555586,3.793425388888911,38.68330000000003,-5.216679999999997,15.508149166666662,,,,0.0,0.0,0.0,0.7692307692307693,0.0,0.0349650349650349,0.0,0.0,0.0,0.1398601398601398,0.0,0.7692307692307693,0.0349650349650349,0.0,0.0,0.1398601398601398,forest_fraction,0.9495370379166672,3.7931481805555576,0.0,3.7179629629444446,65.0,79.74175909444445
